id,title,vote_average,vote_count,release_date,year,month,genre_ids,original_language,popularity
299534,Avengers: Endgame,8.257,24552,2019-04-24,2019,04,"[12, 878, 28]",en,152.398
581528,"The Gangster, the Cop, the Devil",7.782,940,2019-05-15,2019,05,"[80, 28, 53]",ko,131.747
373571,Godzilla: King of the Monsters,6.68,5730,2019-05-29,2019,05,"[878, 28]",en,115.761
496243,Parasite,8.51,17201,2019-05-30,2019,05,"[35, 53, 18]",ko,112.821
475557,Joker,8.164,24170,2019-10-01,2019,10,"[80, 53, 18]",en,93.475
429617,Spider-Man: Far From Home,7.436,14937,2019-06-28,2019,06,"[28, 12, 878]",en,88.995
537915,After,7.136,7981,2019-04-11,2019,04,"[10749, 18]",en,86.255
420818,The Lion King,7.116,9565,2019-07-12,2019,07,"[12, 18, 10751, 16]",en,84.175
506574,Descendants 3,7.729,1409,2019-08-02,2019,08,"[10751, 10770, 12, 14]",en,83.026
384018,Fast & Furious Presents: Hobbs & Shaw,6.867,6836,2019-08-01,2019,08,"[28, 12, 35]",en,82.921
474350,It Chapter Two,6.845,8302,2019-09-04,2019,09,[27],en,82.106
458156,John Wick: Chapter 3 - Parabellum,7.443,10086,2019-05-15,2019,05,"[28, 53, 80]",en,82.006
399579,Alita: Battle Angel,7.226,8719,2019-01-31,2019,01,"[28, 878, 12]",en,78.5
359724,Ford v Ferrari,8.002,7324,2019-11-13,2019,11,"[18, 28, 36]",en,77.503
301528,Toy Story 4,7.505,9349,2019-06-19,2019,06,"[10751, 12, 16, 35, 14]",en,76.945
330457,Frozen II,7.258,9335,2019-11-20,2019,11,"[10751, 16, 12, 35, 14]",en,76.109
166428,How to Train Your Dragon: The Hidden World,7.751,6025,2019-01-03,2019,01,"[16, 10751, 12]",en,75.921
466272,Once Upon a Time… in Hollywood,7.44,12713,2019-07-24,2019,07,"[35, 18, 53]",en,75.215
290859,Terminator: Dark Fate,6.452,4808,2019-10-23,2019,10,"[878, 12, 28]",en,74.371
299537,Captain Marvel,6.8,15090,2019-03-06,2019,03,"[28, 12, 878]",en,73.455
287947,Shazam!,7.025,9088,2019-03-29,2019,03,"[28, 35, 14]",en,67.767
181812,Star Wars: The Rise of Skywalker,6.342,9381,2019-12-18,2019,12,"[12, 28, 878]",en,67.289
512200,Jumanji: The Next Level,6.912,8196,2019-12-04,2019,12,"[12, 35, 14]",en,65.164
522938,Rambo: Last Blood,6.522,3657,2019-09-19,2019,09,"[28, 53, 18]",en,62.539
567609,Ready or Not,7.059,4076,2019-08-21,2019,08,"[35, 27, 53]",en,61.172
521029,Annabelle Comes Home,6.42,3315,2019-06-26,2019,06,[27],en,59.282
530385,Midsommar,7.162,6577,2019-07-03,2019,07,"[27, 18, 9648]",en,58.668
450465,Glass,6.679,7995,2019-01-16,2019,01,"[53, 18, 878]",en,58.397
420809,Maleficent: Mistress of Evil,7.317,5856,2019-10-16,2019,10,"[10751, 14, 12, 28]",en,58.05
546554,Knives Out,7.848,11619,2019-11-27,2019,11,"[35, 80, 9648]",en,56.644
522162,Midway,7.141,2334,2019-11-06,2019,11,"[28, 18, 10752, 36]",en,55.597
320288,Dark Phoenix,5.983,6136,2019-06-05,2019,06,"[14, 878, 28, 12]",en,54.855
447404,Pokémon Detective Pikachu,6.94,6496,2019-05-03,2019,05,"[28, 12, 14]",en,54.602
554596,No Manches Frida 2,7.972,829,2019-03-15,2019,03,[35],es,53.713
511987,Crawl,6.319,2949,2019-07-11,2019,07,"[53, 27, 28]",en,51.176
454640,The Angry Birds Movie 2,7.098,1567,2019-08-02,2019,08,"[16, 35, 12, 10751]",en,50.181
499701,Dora and the Lost City of Gold,6.656,1630,2019-08-08,2019,08,"[12, 35, 10751, 14]",en,49.438
484641,Anna,6.698,2509,2019-06-19,2019,06,"[53, 28]",fr,49.25
568160,Weathering with You,8.004,2109,2019-06-19,2019,06,"[16, 18, 14, 10749]",ja,49.112
423204,Angel Has Fallen,6.574,3287,2019-08-21,2019,08,"[28, 53]",en,48.837
420817,Aladdin,7.108,9651,2019-05-22,2019,05,"[12, 14, 10749, 10751]",en,48.418
438650,Cold Pursuit,5.802,2447,2019-02-07,2019,02,"[28, 80, 53, 35]",en,47.747
527641,Five Feet Apart,8.273,5379,2019-03-14,2019,03,"[10749, 18]",en,47.637
540901,Hustlers,6.483,2813,2019-09-12,2019,09,"[18, 35, 80]",en,45.762
530915,1917,7.992,11757,2019-12-25,2019,12,"[10752, 28, 18]",en,45.527
458897,Charlie's Angels,6.466,2826,2019-11-14,2019,11,"[28, 12, 35]",en,45.161
481084,The Addams Family,6.624,2194,2019-10-10,2019,10,"[10751, 16, 35, 14]",en,44.754
522212,Just Mercy,7.892,2108,2019-12-25,2019,12,"[18, 80, 36]",en,44.607
456740,Hellboy,5.553,3217,2019-04-10,2019,04,"[14, 27, 28, 12]",en,43.974
515001,Jojo Rabbit,8.029,9045,2019-10-18,2019,10,"[35, 10752, 18]",en,43.651
329996,Dumbo,6.628,4171,2019-03-27,2019,03,"[10751, 14, 12]",en,43.578
338967,Zombieland: Double Tap,6.943,5375,2019-10-09,2019,10,"[35, 27]",en,43.108
480414,The Curse of La Llorona,5.695,2292,2019-04-17,2019,04,[27],en,41.713
535167,The Wandering Earth,6.597,853,2019-02-05,2019,02,"[878, 28, 18]",zh,41.002
412117,The Secret Life of Pets 2,6.957,2866,2019-05-24,2019,05,"[12, 16, 35, 10751]",en,40.929
331482,Little Women,7.893,5935,2019-12-25,2019,12,"[18, 10749]",en,40.86
625450,Tall Girl,6.341,1816,2019-09-13,2019,09,"[35, 18, 10749]",en,40.714
531309,Brightburn,6.117,2945,2019-05-09,2019,05,"[27, 878, 53, 9648]",en,40.51
524251,I See You,7.036,1354,2019-09-11,2019,09,"[27, 53]",en,40.379
449562,The Hustle,6.205,2386,2019-05-09,2019,05,"[35, 80]",en,40.273
638507,How to Train Your Dragon: Homecoming,8.059,889,2019-10-25,2019,10,"[16, 14, 12, 28, 10751]",en,39.761
487297,What Men Want,6.188,1369,2019-02-08,2019,02,"[35, 10749]",en,39.462
431580,Abominable,7.488,1937,2019-09-19,2019,09,"[10751, 16, 12, 35]",en,38.999
522518,A Dog's Journey,8.051,1404,2019-05-03,2019,05,"[10751, 12, 18]",en,38.842
431693,Spies in Disguise,7.609,2651,2019-12-04,2019,12,"[16, 28, 12, 35, 10751]",en,38.479
524247,The Intruder,6.056,543,2019-05-03,2019,05,[53],en,38.473
479455,Men in Black: International,5.92,4627,2019-06-12,2019,06,"[35, 878, 28]",en,38.372
522681,Escape Room,6.538,4446,2019-01-03,2019,01,"[27, 53, 9648]",en,37.496
399361,Triple Frontier,6.302,3030,2019-03-06,2019,03,"[28, 53, 80, 12]",en,37.439
486589,Red Shoes and the Seven Dwarfs,7.753,1030,2019-07-25,2019,07,"[16, 10749, 10751, 35, 14]",en,37.031
453405,Gemini Man,6.303,4880,2019-10-02,2019,10,"[878, 28, 53]",en,36.584
501170,Doctor Sleep,7.157,4138,2019-10-30,2019,10,"[27, 53, 14]",en,36.433
465086,The Grudge,5.453,1130,2019-12-31,2019,12,"[27, 9648]",en,36.326
280217,The Lego Movie 2: The Second Part,6.679,2044,2019-02-06,2019,02,"[28, 12, 16, 35, 10751]",en,36.192
400157,Wonder Park,6.467,663,2019-03-13,2019,03,"[35, 16, 12, 10751, 14]",en,36.045
503919,The Lighthouse,7.512,4544,2019-10-18,2019,10,"[18, 14, 53]",en,35.838
416144,Hotel Mumbai,7.5,1428,2019-03-14,2019,03,"[53, 36, 18, 28]",en,35.781
581387,Ashfall,6.794,538,2019-12-19,2019,12,"[28, 12, 53]",ko,35.35
157433,Pet Sematary,5.734,3060,2019-04-04,2019,04,"[27, 53]",en,35.013
431075,Polaroid,6.02,974,2019-01-10,2019,01,"[27, 53, 9648]",en,34.898
466081,The Informer,6.549,770,2019-08-30,2019,08,"[18, 80, 53]",en,34.736
578189,Black and Blue,6.772,791,2019-10-25,2019,10,"[28, 80, 18, 53]",en,34.629
440472,The Upside,7.146,1200,2019-01-10,2019,01,"[35, 18]",en,34.352
471707,Corpus Christi,7.662,506,2019-09-10,2019,09,[18],pl,34.296
491480,The Boy Who Harnessed the Wind,7.922,1579,2019-02-14,2019,02,"[18, 36, 10751]",en,34.267
592350,My Hero Academia: Heroes Rising,8.184,1105,2019-12-20,2019,12,"[16, 28, 14, 12]",ja,33.663
393624,Official Secrets,7.229,889,2019-08-30,2019,08,"[53, 36, 18]",en,33.44
398978,The Irishman,7.608,6443,2019-11-01,2019,11,"[80, 18, 36]",en,33.0
473033,Uncut Gems,7.146,4447,2019-08-30,2019,08,"[18, 53, 80]",en,32.81
637920,Miracle in Cell No. 7,8.269,4283,2019-10-10,2019,10,[18],tr,32.716
512895,Lady and the Tramp,7.2,1491,2019-11-12,2019,11,"[10751, 10749, 35]",en,32.631
452832,Serenity,5.448,1460,2019-01-24,2019,01,"[53, 9648, 18]",en,32.619
509967,6 Underground,6.346,4499,2019-12-13,2019,12,"[28, 35, 53]",en,32.169
506528,Harriet,7.344,735,2019-11-01,2019,11,"[18, 36]",en,32.07
458305,Vivarium,6.073,1923,2019-09-07,2019,09,"[878, 53, 9648, 27]",en,31.777
619264,The Platform,6.977,6529,2019-11-08,2019,11,"[18, 878, 53]",es,31.464
599975,Countdown,6.267,1993,2019-10-24,2019,10,"[27, 53]",en,30.98
458723,Us,6.973,6992,2019-03-14,2019,03,"[27, 53]",en,30.862
445629,Fighting with My Family,6.866,1605,2019-02-14,2019,02,[35],en,30.211
559969,El Camino: A Breaking Bad Movie,6.955,4604,2019-10-11,2019,10,"[80, 18, 53]",en,29.764
526050,Little,6.832,671,2019-04-04,2019,04,"[35, 14, 10749]",en,29.6
480105,47 Meters Down: Uncaged,5.703,1321,2019-08-15,2019,08,"[27, 18, 12]",en,29.55
512196,Happy Death Day 2U,6.3,3226,2019-02-13,2019,02,"[35, 27, 878]",en,29.375
521777,Good Boys,6.858,1746,2019-08-14,2019,08,[35],en,29.336
514439,Breakthrough,7.62,1013,2019-04-10,2019,04,[18],en,29.324
522924,The Art of Racing in the Rain,8.21,1386,2019-08-08,2019,08,"[18, 10749]",en,29.321
505600,Booksmart,7.045,2475,2019-05-24,2019,05,[35],en,29.097
449985,Triple Threat,6.399,534,2019-03-19,2019,03,"[53, 28]",en,28.528
531428,Portrait of a Lady on Fire,8.151,2349,2019-09-18,2019,09,"[18, 10749]",fr,28.447
535292,21 Bridges,6.767,1839,2019-10-24,2019,10,"[80, 28, 18]",en,28.409
523172,Late Night,6.435,754,2019-01-25,2019,01,"[35, 18]",en,28.357
504949,The King,7.157,3037,2019-10-11,2019,10,"[18, 36, 10752]",en,28.305
292011,Richard Jewell,7.427,2361,2019-12-13,2019,12,[18],en,28.233
454294,The Kid Who Would Be King,6.16,701,2019-01-16,2019,01,"[28, 12, 14, 10751]",en,27.993
532067,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,8.116,506,2019-08-30,2019,08,"[16, 12, 35, 14]",ja,27.979
514999,Murder Mystery,6.279,4232,2019-05-25,2019,05,"[28, 35, 9648]",en,27.855
492188,Marriage Story,7.748,6647,2019-09-28,2019,09,[18],en,27.835
504562,Motherless Brooklyn,6.702,1371,2019-10-31,2019,10,"[18, 53]",en,27.15
635744,Jarhead: Law of Return,6.535,3328,2019-10-01,2019,10,[10752],en,27.11
508965,Klaus,8.248,3808,2019-11-08,2019,11,"[16, 10751, 12, 35, 14]",en,26.89
606856,Togo,8.16,1909,2019-12-20,2019,12,"[12, 10751]",en,26.848
523139,In the Tall Grass,5.531,2075,2019-09-20,2019,09,"[27, 18, 53]",en,26.721
554241,Playing with Fire,6.682,636,2019-11-08,2019,11,"[10751, 35]",en,26.592
517116,Haunt,6.69,1108,2019-09-13,2019,09,"[27, 53]",en,26.523
441282,Night Hunter,6.509,779,2019-08-29,2019,08,"[18, 53]",en,26.495
568091,Fractured,6.714,2343,2019-09-22,2019,09,[53],en,26.493
501907,A Beautiful Day in the Neighborhood,7.0,1504,2019-09-07,2019,09,"[18, 36]",en,26.437
471506,Greta,6.6,1241,2019-02-28,2019,02,"[9648, 53]",en,26.106
533444,Waves,7.388,611,2019-11-15,2019,11,"[10749, 18]",en,25.432
417384,Scary Stories to Tell in the Dark,6.502,2506,2019-08-08,2019,08,"[27, 53]",en,25.156
459992,Long Shot,6.736,2533,2019-05-02,2019,05,"[35, 10749]",en,24.824
504608,Rocketman,7.323,4416,2019-05-17,2019,05,"[10402, 18]",en,24.79
536743,Queen & Slim,7.14,648,2019-11-27,2019,11,"[18, 10749, 80]",en,24.737
611914,The Courier,6.0,519,2019-11-22,2019,11,"[28, 53, 12, 80]",en,24.596
511322,The Good Liar,6.685,1047,2019-11-08,2019,11,[80],en,24.533
525661,Bombshell,6.798,2842,2019-12-13,2019,12,[18],en,24.016
413518,Pinocchio,6.58,1459,2019-12-19,2019,12,"[18, 10751, 14]",it,23.821
537061,Steven Universe: The Movie,8.213,802,2019-09-02,2019,09,"[10770, 16, 12, 35, 14, 10402]",en,23.566
500852,Miss Bala,6.375,503,2019-02-01,2019,02,[28],en,23.527
487680,The Kitchen,6.164,639,2019-08-08,2019,08,"[28, 80, 18]",en,23.51
551332,The Two Popes,7.503,2726,2019-11-27,2019,11,"[18, 35, 36]",en,23.336
487672,Reign of the Supermen,7.05,600,2019-01-13,2019,01,"[878, 16, 28]",en,23.286
595975,La Belle Époque,7.382,946,2019-11-06,2019,11,"[35, 18]",fr,23.009
533642,Child's Play,5.976,1807,2019-06-19,2019,06,"[27, 53]",en,22.759
535544,Downton Abbey,7.126,1065,2019-09-12,2019,09,"[18, 10749, 36]",en,22.664
530723,Bad Education,6.758,629,2019-09-08,2019,09,"[18, 80, 36]",en,22.529
515195,Yesterday,6.709,3707,2019-06-26,2019,06,"[35, 14, 10402, 10749]",en,22.35
543540,The Perfect Date,6.46,3172,2019-04-12,2019,04,"[10749, 35]",en,22.34
508763,A Dog's Way Home,7.355,1048,2019-01-10,2019,01,"[18, 12, 10751]",en,22.322
539892,Freaks,6.759,1069,2019-09-12,2019,09,"[878, 53, 18, 9648]",en,22.249
483906,Polar,6.3,2086,2019-01-25,2019,01,"[28, 80, 18]",en,22.17
534259,Blinded by the Light,6.937,546,2019-08-09,2019,08,"[18, 35]",en,22.162
537739,Can You Keep a Secret?,6.473,862,2019-09-13,2019,09,"[10749, 35]",en,22.132
327331,The Dirt,7.478,1162,2019-03-22,2019,03,"[18, 10402, 36, 35]",en,22.095
535581,The Dead Don't Die,5.432,2377,2019-05-15,2019,05,"[35, 27]",en,21.75
429471,Captive State,5.624,1077,2019-03-15,2019,03,"[878, 28, 12, 27, 53]",en,21.384
531306,Rim of the World,5.965,902,2019-05-24,2019,05,"[878, 12, 28, 35]",en,21.304
500682,The Highwaymen,6.748,1907,2019-03-15,2019,03,"[80, 18, 53]",en,21.12
457799,"Extremely Wicked, Shockingly Evil and Vile",7.017,3206,2019-05-02,2019,05,"[18, 80]",en,21.091
480042,Escape Plan: The Extractors,5.372,789,2019-06-20,2019,06,"[28, 12, 80, 53]",en,20.797
552178,Dark Waters,7.526,1958,2019-11-22,2019,11,"[18, 53]",en,20.593
514921,The Aeronauts,6.805,1035,2019-11-04,2019,11,"[12, 18, 10749]",en,20.593
532671,The Prodigy,6.147,922,2019-02-06,2019,02,"[27, 53]",en,20.551
484468,The Wolf's Call,7.551,1882,2019-02-20,2019,02,"[53, 28, 12]",fr,20.515
612152,Secret Obsession,5.482,1051,2019-07-18,2019,07,"[18, 53]",en,20.264
587272,Father There Is Only One,7.692,694,2019-08-02,2019,08,[35],es,20.244
537056,Batman: Hush,7.15,815,2019-07-19,2019,07,"[28, 16, 80, 9648]",en,20.167
463257,The Peanut Butter Falcon,7.393,1269,2019-08-09,2019,08,"[12, 35, 18]",en,19.994
530382,In the Shadow of the Moon,6.158,1322,2019-09-27,2019,09,"[878, 53]",en,19.98
433502,The Aftermath,6.457,621,2019-03-01,2019,03,"[10752, 18, 10749]",en,19.892
582570,Sextuplets,6.21,820,2019-08-16,2019,08,[35],en,19.872
527261,The Silence,6.025,1448,2019-05-16,2019,05,"[27, 18, 53, 14]",en,19.797
486131,Shaft,6.553,1621,2019-06-14,2019,06,"[28, 80]",en,19.746
433249,IO,4.922,1306,2019-01-18,2019,01,[878],en,19.715
524348,The Report,7.032,960,2019-09-12,2019,09,[18],en,19.679
586863,Les Misérables,7.596,1435,2019-11-14,2019,11,"[80, 18, 53]",fr,19.67
565310,The Farewell,7.433,1326,2019-07-12,2019,07,"[35, 18]",en,19.464
582913,The Room,6.43,871,2019-09-12,2019,09,"[27, 18, 9648, 878]",en,19.337
606117,A Cinderella Story: Christmas Wish,6.398,676,2019-10-15,2019,10,"[35, 10402, 10749, 14]",en,19.263
411728,The Professor and the Madman,7.152,1102,2019-03-07,2019,03,"[36, 18, 9648, 53]",en,19.16
615774,Scooby-Doo! Return to Zombie Island,6.995,907,2019-09-03,2019,09,"[14, 16, 10751, 12, 35, 9648, 27]",en,18.973
472674,The Goldfinch,7.177,810,2019-09-12,2019,09,[18],en,18.845
419704,Ad Astra,6.101,6312,2019-09-17,2019,09,"[878, 18]",en,18.793
519010,Pain and Glory,7.4,1697,2019-03-22,2019,03,[18],es,18.695
513045,Stuber,6.636,1206,2019-07-11,2019,07,"[28, 35]",en,18.465
428836,Ophelia,7.196,518,2019-06-28,2019,06,"[18, 10749, 36]",en,18.402
620725,Jexi,6.822,1131,2019-10-10,2019,10,[35],en,18.327
548473,Color Out of Space,6.028,1341,2019-09-07,2019,09,"[27, 878, 9648, 53]",en,18.18
449563,Isn't It Romantic,6.217,3392,2019-02-13,2019,02,"[35, 14, 10749]",en,17.732
403300,A Hidden Life,7.131,612,2019-12-11,2019,12,"[18, 10752, 36]",en,17.603
575452,The Traitor,7.675,1288,2019-05-23,2019,05,"[18, 80, 53]",it,17.314
509585,7500,6.142,765,2019-12-26,2019,12,"[18, 53, 28]",en,17.072
483202,Eli,6.021,1329,2019-10-18,2019,10,[27],en,16.838
531503,Point Blank,6.026,511,2019-07-12,2019,07,"[28, 53]",en,16.698
463684,Velvet Buzzsaw,5.362,1819,2019-02-01,2019,02,"[53, 9648, 27]",en,16.499
536869,Cats,4.123,912,2019-12-19,2019,12,"[14, 35, 18]",en,16.259
505436,Serial (Bad) Weddings 2,5.9,1217,2019-01-30,2019,01,[35],fr,16.23
512263,Honey Boy,7.11,625,2019-09-28,2019,09,[18],en,16.196
502416,Ma,5.824,2097,2019-05-29,2019,05,"[27, 53]",en,16.17
565743,The Vast of Night,6.559,959,2019-06-01,2019,06,"[18, 9648, 878, 53]",en,16.155
458253,Missing Link,7.0,800,2019-04-04,2019,04,"[10751, 16, 35, 12, 14]",en,16.037
549053,Last Christmas,7.245,2249,2019-11-07,2019,11,"[35, 10749]",en,15.973
587693,A Christmas Prince: The Royal Baby,6.28,515,2019-12-05,2019,12,"[10749, 10751]",en,15.943
517909,The Laundromat,6.003,1151,2019-09-27,2019,09,"[18, 80, 35]",en,15.834
484437,The Hole in the Ground,5.6,639,2019-03-01,2019,03,[27],en,15.485
469274,Nicky Larson and the Cupid's Perfume,6.531,749,2019-02-06,2019,02,"[12, 35]",fr,15.165
491283,Judy,6.72,1122,2019-09-27,2019,09,"[18, 36, 10402]",en,15.118
468224,Tolkien,6.966,1332,2019-05-03,2019,05,"[10752, 18, 10749]",en,14.932
575776,Saint Maud,6.577,659,2019-12-27,2019,12,"[18, 27, 9648]",en,14.831
480001,The Art of Self-Defense,6.556,666,2019-07-12,2019,07,"[35, 53]",en,14.731
460321,Close,5.823,819,2019-01-18,2019,01,"[28, 12, 53]",en,14.544
465003,The Red Sea Diving Resort,6.8,766,2019-07-28,2019,07,"[18, 53, 36]",en,14.527
515248,Someone Great,6.37,1127,2019-04-19,2019,04,"[35, 10749]",en,14.521
505948,I Am Mother,6.689,2409,2019-06-07,2019,06,"[878, 53]",en,14.293
565179,The First King,7.114,1080,2019-01-31,2019,01,"[36, 18]",la,14.11
291984,The Death & Life of John F. Donovan,6.896,673,2019-03-13,2019,03,[18],en,14.063
449459,The Vanishing,5.733,676,2019-01-04,2019,01,"[53, 9648]",en,14.015
446159,Bacurau,7.683,1005,2019-08-29,2019,08,"[9648, 37, 53]",pt,13.985
502292,The Last Summer,6.0,1342,2019-05-03,2019,05,"[10749, 35]",en,13.891
567860,Fyre,6.915,884,2019-01-18,2019,01,[99],en,13.873
503125,Little Monsters,6.556,631,2019-08-29,2019,08,"[27, 35]",en,13.734
295151,Let It Snow,6.087,1118,2019-11-08,2019,11,"[10749, 35]",en,13.663
449924,Ip Man 4: The Finale,7.267,1845,2019-12-19,2019,12,"[28, 18, 36]",cn,13.546
582607,See You Yesterday,5.591,512,2019-05-03,2019,05,"[878, 18, 12, 80, 28]",en,13.534
513576,Always Be My Maybe,6.644,1273,2019-05-31,2019,05,"[10749, 35]",en,13.201
531438,Holiday in the Wild,6.506,511,2019-11-06,2019,11,"[10749, 35]",en,13.171
586940,I Lost My Body,7.491,1196,2019-11-06,2019,11,"[16, 18, 14]",fr,12.925
587301,School Life,6.908,747,2019-08-28,2019,08,"[18, 35]",fr,12.908
405177,"Where'd You Go, Bernadette",6.635,613,2019-08-16,2019,08,"[35, 18]",en,12.656
579245,The Specials,7.844,860,2019-10-23,2019,10,"[35, 18]",fr,12.618
508791,The Sun Is Also a Star,6.974,564,2019-05-16,2019,05,"[10749, 18]",en,12.598
549559,Apollo 11,7.847,592,2019-03-01,2019,03,"[99, 36, 18]",en,12.305
522369,Sorry We Missed You,7.381,694,2019-10-04,2019,10,[18],en,12.277
623195,Falling Inn Love,6.5,1108,2019-08-29,2019,08,"[10749, 35]",en,12.196
454467,Noelle,6.594,604,2019-11-12,2019,11,"[10751, 35, 14]",en,12.172
611207,The Knight Before Christmas,6.419,1066,2019-11-21,2019,11,"[35, 10749]",en,12.124
542830,Little White Lies 2,6.657,680,2019-05-01,2019,05,"[35, 18]",fr,12.107
505423,Wounds,4.0,752,2019-01-26,2019,01,"[27, 9648, 53]",en,12.051
570131,Love at Second Sight,7.052,708,2019-01-18,2019,01,"[35, 18, 10749, 14]",fr,12.008
551808,Black Christmas,4.581,514,2019-12-11,2019,12,"[27, 9648, 53]",en,11.829
596054,Heroic Losers,7.6,521,2019-08-15,2019,08,"[35, 53]",es,11.061
509364,By the Grace of God,7.155,524,2019-02-20,2019,02,[18],fr,11.055
528888,Dolemite Is My Name,7.004,1100,2019-10-04,2019,10,"[18, 35, 36]",en,10.617
584962,Between Two Ferns: The Movie,5.971,809,2019-09-20,2019,09,[35],en,10.543
582873,Martin Eden,7.009,633,2019-09-04,2019,09,"[10749, 18]",it,10.189
582883,Deerskin,6.448,658,2019-06-19,2019,06,"[35, 27]",fr,9.838
399121,An Officer and a Spy,7.079,1434,2019-09-30,2019,09,"[36, 18, 53]",fr,9.586
583268,"Someone, Somewhere",6.4,599,2019-09-11,2019,09,"[18, 10749, 35]",fr,9.513
475303,A Rainy Day in New York,6.5,2140,2019-07-26,2019,07,"[35, 10749]",en,1.777
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.233,3618,2020-10-16,2020,10,"[28, 16, 12, 14, 53]",ja,171.306
454626,Sonic the Hedgehog,7.333,9156,2020-02-12,2020,02,"[28, 878, 35, 10751]",en,104.981
508442,Soul,8.137,9904,2020-12-25,2020,12,"[16, 10751, 35, 14]",en,82.923
613504,After We Collided,7.196,5164,2020-09-02,2020,09,"[10749, 18]",en,79.482
529203,The Croods: A New Age,7.496,3647,2020-11-25,2020,11,"[16, 10751, 12, 14, 35]",en,70.438
664767,Mortal Kombat Legends: Scorpion's Revenge,8.108,1333,2020-04-12,2020,04,"[16, 28, 14]",en,66.572
400160,The SpongeBob Movie: Sponge on the Run,7.496,2769,2020-08-14,2020,08,"[10751, 16, 14, 12, 35]",en,65.427
38700,Bad Boys for Life,7.1,7700,2020-01-15,2020,01,"[53, 28, 80]",en,62.738
464052,Wonder Woman 1984,6.457,8073,2020-12-16,2020,12,"[28, 12, 14]",en,62.577
446893,Trolls World Tour,7.326,2052,2020-03-11,2020,03,"[10751, 16, 35, 14, 12, 10402]",en,61.686
522627,The Gentlemen,7.677,5355,2020-01-01,2020,01,"[28, 80, 35]",en,57.177
524047,Greenland,7.14,4193,2020-07-29,2020,07,"[28, 53, 18]",en,56.453
577922,Tenet,7.183,9160,2020-08-22,2020,08,"[28, 53, 878]",en,55.656
337401,Mulan,6.886,6418,2020-09-04,2020,09,"[12, 14, 18, 28]",en,53.522
531219,Roald Dahl's The Witches,6.371,2677,2020-10-26,2020,10,"[10751, 35, 14]",en,53.431
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),6.943,9880,2020-02-05,2020,02,"[28, 80]",en,52.633
385103,Scoob!,7.081,1613,2020-07-08,2020,07,"[16, 35, 10751, 9648]",en,52.0
546121,Run,7.279,2382,2020-11-20,2020,11,"[53, 27, 18]",en,50.522
545609,Extraction,7.3,5757,2020-04-24,2020,04,"[28, 53]",en,49.725
514207,Invasion,6.928,755,2020-01-01,2020,01,"[878, 18, 28]",ru,49.453
667520,A Whisker Away,7.896,1303,2020-06-18,2020,06,"[16, 18, 10749, 14]",ja,47.45
516486,Greyhound,7.408,2696,2020-07-09,2020,07,"[10752, 28, 18]",en,46.819
443791,Underwater,6.284,2925,2020-01-08,2020,01,"[27, 878, 28, 12]",en,43.737
447362,Life in a Year,8.282,1721,2020-11-27,2020,11,"[18, 10749]",en,43.226
677638,We Bare Bears: The Movie,7.8,790,2020-06-30,2020,06,"[16, 12, 10751, 35, 10770]",en,43.174
660982,American Pie Presents: Girls' Rules,6.161,580,2020-10-06,2020,10,[35],en,43.152
338762,Bloodshot,6.742,4781,2020-03-05,2020,03,"[28, 878, 12]",en,42.949
458576,Monster Hunter,6.609,3147,2020-12-03,2020,12,"[28, 14, 12]",en,42.026
539885,Ava,5.804,2432,2020-07-02,2020,07,"[28, 53, 80]",en,41.518
340102,The New Mutants,6.121,3221,2020-04-02,2020,04,"[878, 27, 28, 9648, 12]",en,39.474
